,oe__gender,oe__bachelors,ohe__master_AI,ohe__master_Data Engineer,ohe__master_MBA,ohe__master_None,remainder__etest_p,remainder__degree,remainder__year_exp,remainder__age,result
1838,1,0,0,0,0,1,60.5972185177362,3.74736233832971,0.903174569426271,26.8997998352686,0
1839,1,0,0,0,1,0,63.2730916289874,59.504472758418,0,43.6391086088055,0
1840,1,1,0,0,0,1,86.1609298595085,1.83318106949309,1.10945496561206,43.9816110362094,0
1841,1,0,0,0,1,0,77.4335909606822,65.3663291668325,4.0016576027917,24.7173654446864,0
1842,0,0,0,0,1,0,56.1242304710855,95.6512984859582,4.9468578895686,44.7691663880485,0
1843,1,0,0,0,0,1,69.7251802219631,0,0,40.783504120464,0
1844,1,0,0,0,1,0,78.1588619005131,87.4196517686959,0.15429435788574,44.3832157246873,0
1845,0,0,0,0,1,0,75.0524223346318,62.8586098396147,3.10575096814985,43.5718753145702,0
1846,1,0,0,0,1,0,83.7873718560123,90.7825980866163,0.951825951434545,27.1974480609788,0
1847,1,0,0,0,1,0,56.0521323764245,89.5268719872226,3.00204928493043,31.7053524426315,0
1848,0,0,0,0,1,0,53.2582819966325,61.9288491287679,3.07004964087797,39.0352856223189,0
1849,1,0,0,0,0,1,62.3543231524881,3.00716969998993,1.13630733373951,39.1424693097953,0
1850,0,0,0,0,1,0,96.1679876944171,57.6469874651993,4.10632775673271,25.7899265079816,1
1851,1,0,0,0,0,1,59.1580966923549,1.55308244554869,0,29.5173571843035,0
1852,0,1,0,0,0,1,58.2413205089379,0,0.844905261464919,43.8130264548484,0
1853,1,0,0,0,1,0,83.8846443996368,95.5835069523352,1.82030105745019,41.2994951558378,0
1854,0,1,0,0,1,0,57.8700464079554,60.6800282456967,6.02453514424736,27.0250328174015,0
1855,1,1,0,0,0,1,53.8574432658856,0,1.05784281238284,31.3847620161409,0
1856,0,0,0,0,0,1,50.317334523513,2.22611348046352,0.906558962083512,31.2699988746382,0
1857,0,0,0,0,1,0,54.9830967067735,98.4428965024368,5.07386930946779,44.70704403731,0
1858,0,0,0,0,0,1,49.0434761140195,1.35517176795088,0.998875676251685,31.7724071439122,0
1859,1,0,0,0,0,1,95.5820057130255,0,0,45.2973773217817,1
1860,0,0,0,0,1,0,95.3126417151446,59.5650650131762,3.8719945931682,25.6576231254458,1
1861,0,0,0,0,1,0,57.8616947344704,59.1398934453272,0,44.7726492535198,0
1862,0,0,0,0,0,1,59.3963183500127,0,0,32.8749472363834,0
1863,1,0,0,0,0,1,80.0303889646017,0.538869633057461,1.00496107859143,32.0160245922298,0
1864,1,1,0,1,0,0,84.3825058129766,86.7569687368966,5.99080710196428,22.4575242824523,0
1865,1,1,1,0,0,0,63.9598912510153,95.5502643113415,0.999319909087873,31.8858988890358,0
1866,1,0,0,0,1,0,88.8830627209138,54.5677578870755,5.03417421435071,24.2301338370762,0
1867,1,1,0,1,0,0,54.5271405868549,90.2940282757926,0.911623692062566,31.0469901582493,0
1868,1,0,0,0,1,0,60.3079718110615,84.1846607381897,2.07113060773268,31.9981096295904,0
1869,1,0,0,0,0,1,96.9461652160648,0.176222436273451,0,27.3186434752393,1
1870,0,1,0,0,1,0,97.3463390135362,92.2817177994892,5.83311347536875,42.7465643248955,1
1871,0,0,0,0,0,1,50.7328003508889,1.68307245374609,0.905432007110997,31.0052858290084,0
1872,1,1,1,0,0,0,94.5236613094048,98.7303424446561,0.913647239015625,43.0613689580244,1
1873,1,0,0,0,0,1,50.9756725719546,0,1.03292447265832,28.3188030658822,0
1874,0,0,0,0,1,0,59.7891689033758,68.7566128214324,5.8443247162232,32.0978822027858,0
1875,1,0,0,0,1,0,65.5335075041457,87.8425391403774,0.123351927092901,30.4431521636514,0
1876,1,0,0,0,0,1,59.7612608292282,0.790836413635045,0,27.3785383554609,0
1877,0,0,0,0,1,0,71.9590839201928,95.4505148357682,4.8510669703567,38.0797134080121,0
1878,1,0,0,0,0,1,52.3535297680572,0.400186753665783,0.865056400148697,24.6269885952273,0
1879,0,0,0,0,0,1,55.3283414916713,0.587102550866534,0,40.4173206893182,0
1880,0,0,0,0,1,0,56.460600034857,77.9858010858393,0.0735943556619154,26.4048710549325,0
1881,0,0,0,0,1,0,79.5959666022042,91.1529011323578,2.03697161323814,40.2138510882641,0
1882,1,0,0,0,1,0,58.7275197270843,77.3329475500583,6.0434171146858,32.9173043360002,0
1883,1,1,0,0,1,0,71.3762447406501,93.9907550696831,3.90430732386838,33.7896913216163,0
1884,0,0,0,0,0,1,92.3600074390993,0,0.105610944171802,28.6985106396815,1
1885,1,0,0,0,1,0,83.3899312304024,90.3001640477282,0.93775078354052,27.0170150130202,0
1886,1,1,0,0,0,1,82.3096285213651,0.954917047624337,0.0035134971418967,43.3679280876709,0
1887,0,1,0,0,1,0,98.0291709981358,90.0036749757875,6.12473681404853,43.2419112521674,1
1888,0,0,0,0,1,0,57.2640513310514,62.198532318073,0,45.2213675616184,0
1889,0,0,0,0,0,1,78.7032129758893,0,0.906784440782436,23.9719103706276,0
1890,1,1,0,1,0,0,79.2153518227682,69.618780530636,1.1820509730828,34.2251795673122,0
1891,0,1,1,0,0,0,56.7833521907551,63.7443704019214,2.02144621002645,38.0406392989857,0
1892,0,0,0,0,1,0,87.3082601057235,67.6718983980473,1.99782551287103,45.8213861548882,0
1893,1,0,0,0,1,0,87.1566988121354,86.1768506827839,3.84969679119994,42.8009167122418,0
1894,1,0,0,0,1,0,65.9269452517735,91.5546659202697,0,29.7990929939718,0
1895,1,1,0,0,0,1,67.9108517518978,4.13165617272189,1.05351379186419,23.0322436535545,0
1896,1,0,0,0,0,1,68.642238590699,0,0,37.0909702016287,0
1897,1,0,0,0,1,0,57.6431635842343,77.0314124486944,6.01696862501654,32.8593741331634,0
1898,0,0,0,0,1,0,65.7103985466684,64.1761144549646,0,39.3843539873785,0
1899,0,1,1,0,0,0,65.6593893848583,56.5565793590395,1.0054928310447,30.298374056562,0
1900,1,1,0,0,0,1,61.3852654886326,0,0.10192985509759,25.5502387422658,0
1901,0,0,0,0,1,0,79.656298964953,65.0283416455821,4.86457166413472,24.8005473598277,0
1902,0,1,0,0,1,0,74.2672520856943,51.2519370472607,5.87926708234055,28.845752297308,0
1903,1,0,0,0,0,1,91.5979876700372,1.81408852657532,1.00593790151104,35.0248343031836,1
1904,1,1,0,0,0,1,79.8653956699696,2.08776784725465,0,43.7245507162178,0
1905,1,0,0,0,1,0,67.747739444853,80.0739479486739,6.05319751295785,23.4969811058154,0
1906,1,1,0,0,1,0,85.1861454343102,68.5819536287751,6.06768754301978,30.0958908027797,0
1907,1,1,1,0,0,0,95.5058185242139,98.426825616091,1.07995442487642,43.0572106262552,1
1908,1,1,0,0,0,1,86.530123111706,0,0.969526430090899,43.7864381930657,0
1909,1,1,0,0,1,0,49.629374921573,71.6660105892153,1.02323458425699,36.7133926952615,0
1910,1,0,0,0,1,0,85.2490650337656,77.2819575604293,0,28.5601031308467,0
1911,1,0,0,0,1,0,89.2468322547772,58.1634034473543,5.0267744649901,23.8119306450021,0
1912,0,0,0,0,1,0,54.7136270422772,68.1447213365013,1.03356019871681,44.1689892510763,0
1913,0,0,0,0,1,0,67.0454822428404,58.4086587027126,2.00100139104083,27.2935839051261,0
1914,1,0,0,0,1,0,84.2387346750608,84.7551805142544,0,40.4823043238547,0
1915,0,0,0,0,0,1,67.3709937414208,2.049681280794,0,43.3503320183297,0
1916,1,0,0,0,1,0,73.0184558165103,82.5322864422256,1.14518682150698,46.1132745889408,0
1917,0,1,1,0,0,0,66.0399911402706,59.2623208244597,0.897628439442743,29.8792363982139,0
1918,0,0,0,0,0,1,58.3689884627532,0.194640117231522,1.04269088017245,41.2810433818456,0
1919,1,0,0,0,0,1,83.3092961338116,0,0.848465971659313,46.2931809371708,0
1920,1,0,0,0,0,1,64.3619508604397,3.57244652284778,1.12871845008742,39.6782838312977,0
1921,1,0,0,0,0,1,74.9812136750571,0,0.0822149402377673,26.1709136398953,0
1922,1,1,1,0,0,0,62.9103461154808,92.7164037665833,1.00832974325863,32.2518546773173,0
1923,1,0,0,0,0,1,59.3998475131807,0,0.872077755162829,43.4887948119324,0
1924,1,1,1,0,0,0,66.4356085090079,55.4917236788202,2.96864437922235,36.9181900178654,0
1925,1,1,1,0,0,0,86.9540023657418,83.9024516247946,0.936062025669286,44.3065597107673,0
1926,0,0,0,0,1,0,72.382373648958,98.9832772323991,5.05121875487769,37.8654090886105,0
1927,1,0,0,0,0,1,58.5445926829055,1.6713445962737,1.08755504380225,43.4310005370411,0
1928,1,1,0,0,1,0,84.9187533577097,86.6938859619821,0,33.4760254917544,0
1929,0,1,0,1,0,0,67.2945387810396,54.5888561913461,5.93788158770986,29.3725246076474,0
1930,0,0,0,0,1,0,71.3545826204923,97.6487790746772,4.80615052032181,22.5520450155134,0
1931,1,0,0,0,1,0,96.0625163823723,88.0002883651288,1.99540452723945,30.5245088661663,1
1932,1,0,0,0,1,0,95.3060073112686,74.6994487158244,1.93399431965795,38.7734457278661,1
1933,0,0,0,0,0,1,88.282219890411,3.57239750104978,1.1356541650949,32.6629391670933,0
1934,1,0,0,0,0,1,59.4644786520834,0.0513327374707605,1.00478158658575,24.4701242588984,0
1935,1,0,0,0,1,0,73.5000341427471,70.2121905701589,0.849472515183333,39.3196968467084,0
1936,0,1,1,0,0,0,80.5572219562727,74.3627143474259,1.93970345541368,40.4438131391055,0
1937,1,0,0,0,0,1,77.0487609241444,0.0336638536099961,0.985360491513721,28.8555003580956,0
1938,1,0,0,0,0,1,59.8804682153725,0,0.0545537671774716,42.1520417864725,0
1939,1,0,0,0,1,0,63.9011967003448,60.4501354946059,0.00366216621138826,43.5614435553961,0
1940,1,1,0,0,0,1,72.3872463986956,1.65564881838497,0.995636494650465,35.9655785238452,0
1941,0,1,1,0,0,0,55.2831813186578,59.1697966724394,1.99447527934202,37.824663105763,0
1942,0,1,1,0,0,0,55.6398860804206,63.9324613425519,1.89977303786479,38.2982699389105,0
1943,1,0,0,0,0,1,59.0006532487778,2.40337647143788,1.0273227989381,23.7348158064476,0
1944,1,1,1,0,0,0,63.486635494225,94.0708532578161,1.03443630654662,31.6955109705724,0
1945,1,1,1,0,0,0,63.1685448339044,93.3445677211049,1.05537208625617,31.6910146759646,0
1946,0,0,0,0,0,1,55.1378221497924,0.148887415868544,0.179080073760939,39.6228896410551,0
1947,1,0,0,0,1,0,67.0378737399664,82.9610342690258,5.85539617602436,22.8850240641909,0
1948,1,0,0,0,1,0,87.0292993761635,75.1923494892531,4.00984680235341,27.8617841704665,0
1949,0,0,0,0,1,0,57.833330656211,75.6171818029984,1.05573342403668,29.4862570424007,0
1950,1,0,0,0,1,0,75.2363442474215,67.8950815803983,3.0284404698501,31.293256885217,0
1951,1,0,0,0,0,1,82.6015517361367,0,0.948222141822984,32.5011907533944,0
1952,1,0,0,0,0,1,67.733700308602,0,0,45.9402792162174,0
1953,1,0,0,0,1,0,69.7753337780658,77.1818380146626,3.0444616999671,24.9495383405434,0
1954,1,0,0,0,0,1,89.9067467104659,0.340298163459821,1.1646824565717,35.7788737051688,0
1955,0,1,0,0,1,0,75.2239983844933,54.2285180604989,5.99553450388624,28.6856343447484,0
1956,1,0,0,0,1,0,83.7142698786394,94.6707097400373,1.12468578300135,27.3576671088307,0
1957,1,0,0,0,1,0,95.0590725955321,71.2874787532304,1.00108294816239,41.9133729471383,1
1958,0,0,0,0,1,0,50.8557853239575,78.8045147243085,2.08180729100183,43.1045832029211,0
1959,0,0,0,0,1,0,93.4717694713249,57.4415754445322,5.0344981636183,28.8386351105188,1
1960,1,0,0,0,1,0,57.6437076162339,78.1062800303731,2.03688007364269,33.1124502540348,0
1961,1,0,0,0,0,1,60.7102703878849,0,1.08461831450278,24.3066320481629,0
1962,1,0,0,0,0,1,64.1993607076444,0,0.852134957539621,24.9079003296376,0
1963,1,0,0,0,1,0,66.9755951438139,84.1912755181768,5.0576427839605,30.481550093133,0
1964,1,0,0,0,1,0,84.9660389996715,91.8919292359047,1.82272389186605,41.5872253668836,0
1965,0,1,0,1,0,0,69.5026889414851,80.254177026174,6.09831866997716,23.1027351937381,0
1966,1,1,0,0,0,1,74.3016268348528,1.24560190578462,1.06680258497659,39.2025490512503,0
1967,1,0,0,0,0,1,89.1424299962575,0,1.03121169435499,36.1004583109918,0
1968,0,1,1,0,0,0,88.7115415258282,78.369804232603,1.0095015676901,42.767211776204,0
1969,0,1,0,0,0,1,54.4337079053837,1.07664749172216,0,23.9277818098442,0
1970,1,0,0,0,1,0,80.8415153734147,55.5477143296897,5.82073915467939,25.1962276754045,0
1971,0,0,0,0,0,1,53.1010653125307,0.291575000039219,0.203354646987709,41.9291457328768,0
1972,1,0,0,0,0,1,57.9144185382909,5.76897371767454,1.09895766886719,32.3551168779517,0
1973,1,0,0,0,0,1,62.4914927646075,0,0.821988707132223,38.4151321384622,0
1974,1,0,0,0,1,0,55.9245729830965,83.6794083742815,3.00272883427028,31.6247611833366,0
1975,0,0,0,0,1,0,50.5012319172333,77.1820563988072,2.06345016478593,42.5236060100788,0
1976,1,0,0,0,0,1,97.2426909593372,0,0,35.2938082740943,1
1977,0,1,0,0,1,0,79.1330977349444,82.833885799324,3.86675644863734,39.9945073035117,0
1978,1,0,0,0,1,0,78.41599028947,86.8872788687139,0.0482649478354544,43.6395517758385,0
1979,1,0,0,0,1,0,58.1871241764808,74.0694146694561,1.99023633928366,32.2936125092976,0
1980,1,0,0,0,1,0,69.536040983203,79.0587164777772,3.06077915726751,24.9660101816509,0
1981,0,1,1,0,0,0,82.4864662331152,60.3123050663986,2.02485538476233,28.3648196808937,0
1982,1,0,0,0,1,0,54.8257574797128,73.3453558020025,0.940129227226861,37.1413961926988,0
1983,0,0,0,0,1,0,80.5245341479343,67.8930497754665,5.17430619921648,23.7046104461921,0
1984,1,1,1,0,0,0,65.0015910007884,92.7324930429137,1.05028902142008,32.2549588603782,0
1985,0,1,1,0,0,0,56.0351407734771,62.5814963176953,1.97212212917884,38.2600074777497,0
1986,0,0,0,0,0,1,49.7162966982073,0.733632751730643,0.912653722049237,30.4468121750879,0
1987,1,0,0,0,1,0,68.1380653338862,69.9848821580489,0.0570203333938885,44.0956292481316,0
1988,1,0,0,0,0,1,77.4451787209735,0,1.01910756257627,28.7319658025186,0
1989,1,0,0,0,1,0,66.2747096006351,84.3090445012119,5.92308812361217,22.7713379280416,0
1990,1,1,0,0,1,0,71.9680490952602,98.3473087395103,4.16168696327637,34.6950399433828,0
1991,1,0,0,0,1,0,88.6962072732796,99.4487401722139,0.990498589099819,44.2677818150022,0
1992,1,0,0,0,0,1,65.0264027295469,1.36741716975979,0.0145126604015958,32.8913850811888,0
1993,0,0,0,0,0,1,93.2831611798163,1.91858100009461,0.0209034590605291,30.3899474773563,1
1994,1,0,0,0,1,0,72.0421742179587,70.5897510661884,0,44.0238689539421,0
1995,1,0,0,0,0,1,50.4815265207686,0,1.00848202061024,29.5565290996283,0
1996,1,0,0,0,0,1,62.8207399935058,0,1.06315958111501,41.249226077477,0
1997,1,1,0,0,1,0,80.4887176963707,78.9070474243188,2.8487674005517,42.5733222627261,0
1998,0,0,0,0,0,1,53.7611944626782,0,0,39.8626340959485,0
1999,1,0,0,0,1,0,58.3770757037956,72.7669780936717,5.92136665884513,33.2151074968654,0
2000,0,0,0,0,0,1,53.001742825397,1.38144011199203,0,41.5693458663188,0
2001,0,0,0,0,1,0,95.7414963721757,60.0325114216687,4.12888904252308,25.5054408496008,1
2002,1,1,0,0,0,1,65.752391893506,0,0,40.7686768133743,0
2003,1,0,0,0,1,0,57.8906888197269,76.2184421143231,1.80070743769387,33.5305893462561,0
2004,1,0,0,0,1,0,60.4168230465255,85.7233926314387,1.94965594922777,32.7262676087854,0
2005,0,1,1,0,0,0,88.4930913367004,82.1310483732982,0.992489375760123,43.0772731950899,0
2006,0,0,0,0,0,1,92.5330227972109,0,0,29.00302214146,1
2007,0,0,0,0,0,1,74.6924829913538,2.44146338594308,0.927122677908899,29.2662243919643,0
2008,1,0,0,0,0,1,68.8811716742372,0.503864100360466,0.0147913745911383,46.0200699906656,0
2009,1,1,0,0,0,1,79.5524201434592,1.15285446813716,0,43.6514289419175,0
2010,0,1,0,0,0,1,59.1558946421466,0.970368236766211,0.00134575837322611,40.5178546961546,0
2011,1,0,0,0,0,1,49.5055248564393,0,0.994563647950003,28.9382542482072,0
2012,1,1,0,0,0,1,59.2646513357263,0,0,24.6087562381535,0
2013,0,0,0,0,0,1,60.4128784061863,0,0,38.5388707181429,0
2014,0,0,0,0,0,1,89.7105432503336,0.422927604187963,0.993246413365799,33.4662008345545,0
2015,1,1,0,0,0,1,69.7508238544231,0,0,23.9097777625187,0
2016,1,0,0,0,0,1,74.0572863556662,1.58521414341191,0,45.4244381478063,0
2017,1,1,1,0,0,0,70.1681230888616,71.3213879511151,3.15192773174873,29.9046078333424,0
2018,0,0,0,0,0,1,58.5129038216216,0,0,38.443099783468,0
2019,0,0,0,0,0,1,67.667143043879,1.59829122098544,0.00466460853546833,42.8055164756464,0
2020,0,1,1,0,0,0,57.6526948008128,64.4345328748601,1.94319463236949,37.842066706841,0
2021,1,1,0,1,0,0,59.0630791573575,55.2860602481959,3.91940847049953,45.9633457965454,0
2022,0,0,0,0,0,1,95.3296371907629,0,0.115383462191679,39.8935182215492,1
2023,0,0,0,0,0,1,57.7230653870256,0.225359264355398,1.0649434695988,41.0062177284478,0
2024,0,0,0,0,0,1,94.0364038154384,0,0,24.0729090785036,1
2025,1,0,0,0,0,1,89.2609044929392,0,0.777316686267935,36.4872017755846,0
2026,1,0,0,0,1,0,83.870719874807,74.206843972937,0.000705288074881122,28.2438038044584,0
2027,0,0,0,0,0,1,94.265093844308,0,0,24.4053932967192,1
2028,1,1,1,0,0,0,93.4890759505403,56.5175690582693,1.01158212129476,42.5930684415182,1
2029,1,0,0,0,0,1,62.6694964194243,0,0.918272912587519,40.9021507685014,0
2030,1,0,0,0,0,1,86.3941583009817,0.846812036221909,1.00284696522287,32.3144508424381,0
2031,0,0,0,0,1,0,59.8975468569241,68.6337786899367,6.00835840965252,32.9096702720568,0
2032,1,1,0,1,0,0,74.840948719143,62.984075406929,0.00778375318577936,31.7279225222052,0
2033,1,1,1,0,0,0,67.1761035119933,57.0019212855693,2.96958097864854,37.388379205743,0
2034,1,0,0,0,1,0,76.1794876931189,70.981438059191,3.01846902589244,30.2913989528447,0
2035,0,0,0,0,1,0,90.0961491154836,89.1543646443368,4.05793362271945,41.9984296694787,0
2036,1,1,1,0,0,0,86.5651081037321,83.8958157171132,1.03988865174796,43.9591716014444,0
2037,1,0,0,0,1,0,72.7344988440621,72.6388669856382,0.0887536347960437,45.0818991131972,0
2038,0,0,0,0,0,1,66.9545880041882,0.6317753945847,1.01233068422016,45.780741802168,0
2039,1,0,0,0,0,1,56.9281250982042,1.68423262684162,0.0062757544948063,42.4469217663298,0
2040,1,0,0,0,1,0,58.2057012112295,74.600154651725,5.93961665979981,33.1009998390833,0
2041,1,0,0,0,1,0,57.0697739630898,81.4209774289206,6.05637492347416,33.0135770740282,0
2042,1,0,0,0,1,0,83.1713776593796,73.4252957142799,0.0450122230909792,27.7120485405936,0
2043,1,0,0,0,1,0,59.1419756197311,59.6699753192279,2.9801999092667,38.4748737617275,0
2044,1,1,0,1,0,0,96.468336658352,80.5686283772754,1.93182576727013,42.7387866337104,1
2045,1,0,0,0,1,0,76.6535683914394,68.0436752414583,3.0149950457335,30.9806478243246,0
2046,1,0,0,0,0,1,57.742864221967,1.63143712471659,0,34.7891193059594,0
2047,1,1,0,1,0,0,97.5110638667804,78.5547641081968,2.04690612476121,42.8266986314771,1
2048,1,1,1,0,0,0,93.8120237114149,58.9327654331399,0.98149126251632,43.540444612289,1
2049,1,1,0,0,1,0,75.2323994383248,78.3725456360781,1.01701683729119,45.0125518292166,0
2050,0,0,0,0,0,1,79.9150078162752,0,0.818746884079469,39.908499217274,0
2051,1,0,0,0,0,1,70.8840098464059,0,0,40.864075184896,0
2052,1,0,0,0,0,1,61.8197710211028,2.17708383153984,0.90322811772084,29.8300481261305,0
2053,1,1,0,0,1,0,79.0960293273117,60.4260484082898,5.03340992683281,43.7300460054548,0
2054,1,0,0,0,0,1,75.333514545265,0,0,36.3487328409342,0
2055,1,1,0,0,0,1,79.0780293757818,3.58796470638975,0,44.118488401133,0
2056,0,0,0,0,0,1,89.1900279387028,0,0.910688080117926,32.3242567987035,0
2057,1,0,0,0,0,1,95.4391571264879,3.17989090323406,0,26.6834467342948,1
2058,0,0,0,0,0,1,71.1872582510355,0,0.0910397763936354,38.6366387139455,0
2059,1,0,0,0,1,0,78.8243684380492,69.1923456501754,4.12190582960797,24.9352604894948,0
2060,0,1,0,0,1,0,56.5916217946965,59.3520929151505,5.9236220452209,27.1651893865081,0
2061,1,0,0,0,0,1,68.9218876005526,0,1.21304864116739,39.8632071598085,0
2062,1,0,0,0,0,1,76.9982906499052,0,1.05534189796075,28.7362129962719,0
2063,0,0,0,0,0,1,80.5462848406275,3.32772014831318,1.00058680273045,39.44660952256,0
2064,1,0,0,0,1,0,79.8445757381737,68.7197481208171,1.95691802684797,41.4962205390218,0
2065,1,0,0,0,0,1,73.4644292182586,0,1.08934456927708,44.5979342646707,0
2066,1,0,0,0,1,0,79.5115025610981,90.8753068481693,3.14426888640212,43.1140588267663,0
2067,1,0,0,0,1,0,67.1461262773615,80.1701151319035,5.98322471188675,22.6860694047888,0
2068,0,0,0,0,1,0,71.9943322532169,66.4832064259933,2.91944440837669,42.968137562641,0
2069,1,0,0,0,0,1,82.3702181004362,0,1.06417209171051,32.582994135598,0
2070,1,1,1,0,0,0,83.8234432119543,80.9698245123411,3.86916360343333,41.5794479833083,0
2071,1,1,1,0,0,0,85.6799888333394,67.3644888910574,1.02959867042327,36.3346729032109,0
2072,0,0,0,0,1,0,79.0898979023992,67.326736728702,4.78544479340512,23.7256795909303,0
2073,1,0,0,0,0,1,67.8414397722852,2.08557459805496,0.96613526721226,41.1683164757379,0
2074,0,0,0,0,0,1,60.3006187166016,0,0.162639455800767,35.7989502483057,0
2075,0,1,0,0,0,1,55.0158647775263,0,0.0754321562338108,23.6163345590546,0
2076,1,0,0,0,0,1,62.873935560446,3.27667059300707,1.03971609451028,24.1223919926593,0
2077,1,1,0,0,0,1,54.8033893403846,0,0,36.0062334751383,0
2078,1,0,0,0,1,0,78.1544157756636,90.3831838363108,0,43.6455789098568,0
2079,1,0,0,0,1,0,64.1927414738268,59.323028662062,0.119240007969341,43.8057987276592,0
2080,1,1,0,1,0,0,89.0525650378825,73.0717608788096,2.15498784819341,44.3161403036246,0
2081,1,0,0,0,0,1,76.5843673764871,0,0.854026380028613,28.5997286056575,0
2082,1,0,0,0,1,0,84.3339647628095,92.345905032984,0.945689195899021,27.2225130748998,0
2083,0,1,1,0,0,0,81.4253613866504,59.8380626485396,1.99130565630163,27.9135371707976,0
2084,1,0,0,0,1,0,53.7945464761569,73.1378860447162,5.92453792569187,25.5647969334447,0
2085,0,1,1,0,0,0,79.3353534698011,75.0176280019821,2.07287290513928,40.956949398472,0
2086,1,0,0,0,1,0,66.8610782454045,82.6420925276854,5.98689510687944,23.0066851105483,0
2087,1,0,0,0,0,1,90.3678895947063,1.35016988428904,1.06319988275178,34.6904929492551,1
2088,1,0,0,0,1,0,94.0504637455514,71.8893990567636,1.93453830257298,39.0976099909707,1
2089,0,0,0,0,1,0,72.0530708406345,98.6408044522468,5.0488272317193,38.3878854572559,0
2090,1,0,0,0,0,1,59.8523069819202,4.1764316559296,0.936157157454874,43.7021648833988,0
2091,0,1,1,0,0,0,57.740752413974,60.2665257206124,1.95636265485897,46.3623886951312,0
2092,1,0,0,0,0,1,76.0856106773216,0.437283734343597,0.959781845879082,29.2227231349612,0
